"url","listingUrl","title","id","price","baths","rooms","sqft","description","address","typology","advertiserProfessionalName","advertiserName"
"https://www.idealista.com/inmueble/103368945/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-4.htm","Piso en venta en El Viso","103368945","2200000","3","4","235","Única Inmobiliaria comercializa esta vivienda de lujo totalmente exterior con una luminosidad excelente.La vivienda cuenta con hall de entrada, salón y comedor en distintos ambientes, gran cocina con terraza tendedero y zona de descanso compuesta por 4 amplios dormitorios (el principal en suite) y dos baños más para dar servicio al resto de la vivienda.Situada en una de las calles más emblemáticas del Viso, e integrada en una exclusiva y bonita finca con excelentes zonas comunes, piscina y vigilancia entre otros detalles a destacar. Cuenta con dos plazas de garaje de acceso directo y un trastero en el mismo edificio que se incluyen el precio.El Viso representa un exclusivo oasis residencial sobre el asfalto de la capital y cuya arteria principal es la calle Serrano. El prestigioso barrio nació de la mano del arquitecto Rafael Bergamín en los años 30 del siglo pasado con vocación social y de segundas residencias. Terrenos que se encontraban en las afueras de la ciudad y sobre los que se experimentó un estilo diferente de construcción. Varios urbanistas de la época que estudiaron en Alemania importaron de este país el nuevo concepto de arquitectura racionalista y de ahí que muchas casas de El Viso imiten a pequeños palacetes.En Única Inmobiliaria, empresa de servicios personalizados con experiencia de más de 20 años y conocimiento profundo del sector en las zonas más exclusivas de Madrid, contamos con un dinámico equipo de profesionales con formación superior y experiencia en el asesoramiento personal. Nuestra larga trayectoria profesional nos permite ofrecer una excelente gestión y encontrar soluciones a las necesidades de cada cliente con el objetivo de conseguir su satisfacción y confianza.En Única Inmobiliaria cada cliente es “Único”.DISPONEMOS DE MÁS INMUEBLES EN ESTA ZONA QUE NO SE PUBLICAN EN IDEALISTA POR EXPRESO DESEO DE LOS PROPIETARIOS.PARA VERLOS PINCHE EN EL LOGO DE UNICA O ENTRE EN NUESTRA WEB unicainmobiliaria. com.","Chamartín, Madrid","Pisos","Única Inmobiliaria Chamartin","Única Consultoría Inmobiliaria"
"https://www.idealista.com/inmueble/101133017/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Chalet adosado en venta en Conde Orgaz-Piovera","101133017","2690000","7","5","745","QUARTIERS Expertos Inmobiliarios. Agents Immobiliers Français. Real Estate Services.Quartiers presenta este impresionante chalet adosado en Conde de Orgaz, con una ubicación privilegiada y en una tranquila calle. Se trata de una vivienda única, por sus magníficas dimensiones, sus acabados de alta calidad (constructora Nuevo Mundo) y su estupenda distribución. Además, cuenta con varias zonas de estar, una agradable zona de porche acristalado, una gran zona de trabajo y unos dormitorios de gran tamaño. Además tiene un jardín con piscina privada climatizada. DISTRIBUCIÓN:PLANTA PRINCIPAL: Gran hall de entrada, aseo de cortesía, salón (70 m2), comedor (30 m2), cocina/office, porche interior acristalado.PLANTA PRIMERA: Dormitorio principal en suite con vestidor, dos baños, despacho y terraza con vistas al jardín, tres dormitorios en suite patio interior inglés y cuarto de almacenaje.PLANTA SEGUNDA: Gran buhardilla con despacho y baño.PLANTA SEMISÓTANO: Dormitorio de servicio con baño, gimnasio, ducha, sauna, zona de lavandería, despensa, cuarto de calderas y garaje para 3 coches.CALIDADES: Calefacción individual por Gas Natural, A/A, suelos de mármol y parquet, ascensor, persianas motorizadas, piscina de agua salada climatizada, alarma.ADEMÁS DE ESTA PROPIEDAD, EN QUARTIERSINMOBILIARIA. COM PODRA CONSULTAR OTRAS PROPIEDADES NO PUBLICADAS EN IDEALISTA.","Hortaleza, Madrid","Independientes","Quartiers Expertos Inmobiliarios. Conde Orgaz/La Moraleja","Quartiers Expertos Inmobiliarios. Conde Orgaz/La Moraleja"
"https://www.idealista.com/inmueble/102126545/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Piso en venta en calle de Diego de León","102126545","879000","2","2","76","Estupendo Piso del Barrio de SalamancaEngel & Völkers presenta esta extraordinaria propiedad en la zona de la Castellana del Barrio Salamanca. Cuenta de unos 67 metroscuadrados construidos. Completamente reformado, muy acogedor. Consta de un salón comedor y una moderna cocina separada por una cómoda barra abierta, dos dormitorios y dos baños. El dormitorio principal dispone de un baño completo en suite. Entre sus características, se destaca la buena distribución, dispone de calefacción y aire acondicionado en toda la vivienda.Sin duda se trata de un extraordinario piso cuya distribución, características la convierten en una hacen una agradable vivienda.Se trata de un distrito situado en el corazón del distinguido y tranquilo barrio de Salamanca, en cuyo paisaje urbano destaca su arquitectura clásica del siglo XIX con bellas y lujosas fachadas. Es una de las mejores zonas urbanas y con mayor calidad de vida de Madrid. Su ordenación urbanística permite desplazarse a pie de manera cómoda, encontrando en el recorrido todo tipo de los mas exigentes y distinguidos servicios de notoria calidad que una ciudad como Madrid esta dotada. Restaurantes, farmacias, centros de salud, colegios, museos, iglesias, supermercados y por supuesto las mas prestigiosas tiendas a nivel internacional de ropa y complementos. Su trazado urbanístico facilita la conexión con las principales vías de la ciudad y acceso a las líneas de transporte público. La Castellana es, sin duda, una zona residencial de las más elegantes que existen entre las capitales de Europa.","Castellana, Madrid","Pisos","Madrid MMC ","Engel & Völkers Madrid"
"https://www.idealista.com/inmueble/103775576/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Piso en venta en El Viso","103775576","1400000","3","4","173","¡Oportunidad única! Este piso en venta se encuentra en una zona exclusiva de Bernabéu, ofreciendo una ubicación privilegiada. Gilmar Real Estate vende este piso totalmente exterior en el que disfrutarás de una luminosidad excepcional en todas las estancias. Recientemente reformado, este inmueble cuenta con un amplio salón-comedor, perfecto para recibir a tus invitados. Con 3 dormitorios, incluyendo 1 en suite, y 2 baños, tendrás todo el espacio que necesitas para tu comodidad. Además, cuenta con un aseo de cortesía y la posibilidad de recuperar un dormitorio de servicio y baño. La cocina, de 23 metros cuadrados, es ideal para los amantes de la gastronomía. ¡No te preocupes por el aparcamiento! Este piso incluye una plaza de garaje. Ubicado en la planta 3 y sin ascensor, este inmueble ofrece una oportunidad única para aquellos que buscan un hogar con encanto en una de las zonas más exclusivas de Bernabéu. ¡No dejes pasar esta oportunidad!La finca se encuentra en el barrio de Chamartín, aquí encontrarás una joya residencial rodeada de comodidades y facilidades para tu día a día. El distrito cuenta con una amplia oferta de apartamentos y casas de gran calidad. Alberga puntos tan importantes y conocidos como el Estado Santiago Bernabéu (sede del Real Madrid Club de Fútbol), las Torres KIO y algunos de los barrios con los pisos más caros de esta ciudad.Es un barrio ideal para familias, entre otras cosas por su oferta de colegios. Además, el distrito ofrece una amplia gama de servicios desde comercial, farmacias, iglesias, instalaciones deportivas y una gran cantidad de bares y restaurantes de alto nivel. Se encuentra muy bien comunicada con el resto de la capital: dispone de más de una treintena de líneas de autobuses, siete líneas de metros y dos estaciones de cercanías. Aquí, la cultura y el arte también tienen su espacio. Podrás disfrutar del encantador Auditorio Nacional de Música, diversos museos y el sereno Parque de Berlín, perfecto para relajarse y desconectar del ajetreo diario.","Chamartín, Madrid","Pisos","departamento comercial","Gilmar Viso - Chamartín"
"https://www.idealista.com/inmueble/101187418/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Chalet adosado en venta en Valdezarza","101187418","999000","5","5","308","De Salas Consultores Inmobiliarios tiene el placer de poder ofrecerles este fabuloso chalet adosado de esquina, distribuido en tres plantas y ubicado en la zona de Valdezarza, muy próximo a Puerta de Hierro. En sus 262 m² catastrales dispone de 5 dormitorios 4 baños y aseo. Disfruta de jardín privado, piscina, tres plazas de garaje y trastero. Destaca por sus calidades, amplitudes y luminosidad. En la planta de entrada nos recibe un hall con aseo para invitados y un armario para abrigos. A la derecha un grandísimo salón-comedor (50 m²) con salida al porche privado con pérgola y jardín de 88 m². A la izquierda una fabulosa cocina equipada con un amplio office para comidas de diario. En la primera planta encontramos tres magníficas habitaciones: Una habitación doble de 20 metros cuadrados. Otra habitación también doble de 19 metros y una tercera habitación de 20.5 m², todas ellas con armarios empotrados en roble claro. Estas tres habitaciones comparten dos baños independientes. En la planta segunda encontramos otras dos habitaciones: una actualmente es despacho con baño en suite, y la segunda es la habitación principal con un magnífico vestidor y un living, un baño en suite con dos senos y salida a una maravillosa terraza. La piscina es comunitaria para 4 viviendas, así como el garaje de 12 plazas de las que tres corresponden a este chalet. También dispone de trastero de gran altura de 6 m². Ubicado en una zona muy residencial y tranquila, próxima al metro (8 min andando), zonas comerciales y colegios. Calefacción individual de gas natural. Ventanas blancas inglesas con climalit y rotura puente térmico, suelos de parqué, puertas interiores de roble claro.","Moncloa, Madrid","Independientes","De Salas Mirasierra","De Salas Mirasierra - Puerta de Hierro"
"https://www.idealista.com/inmueble/102694949/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Casa o chalet independiente en venta en calle de Jorge Manrique, 16","102694949","3600000","4","5","336","DIZA Consultores les presenta un espectacular chalet independiente en la mejor zona de El Viso entre Serrano y paseo de la Castellana.La vivienda fue construida en 1960 con muy buenas calidades, siendo su último uso como clínica dental. Es una casa independiente en una parcela de forma triangular con un jardín que bordea toda la vivienda de 340 metros cuadrados. Toda la casa tiene está rodeada de una soleada terraza privada con distintos ambientes.Una vez accedemos al interior, en planta baja, se encuentra el amplio salón-comedor con grandes ventanales que dan acceso la terraza y llenan la estancia de luz natural. Aquí hay otros dos espacios diáfanos. La vivienda tiene algo más de 60 metros por planta. Subiendo al primer piso, al que se puede acceder mediante las cómodas escaleras, encontramos lo que fue la vivienda de la clínica. Todas las estancias cuentan con ventanas que permiten la entrada de abundante luz. La segunda planta tiene acceso por una escalera de caracol y hay un salón, dormitorio con baño y una terraza que bordea toda la vivienda. Desde la terraza se puede subir a la azotea. En el sótano, se encuentra lo que fue la clínica con diversas salas. Todas tienen luz natural gracias a las ventanas.Esta casa independiente presenta una excelente oportunidad para renovarlo y convertir la propiedad en una casa familiar o en la sede de un negocio en la mejor zona de El Viso. Esta impresionante vivienda goza de una ubicación privilegiada en una de las zonas más tranquilas de El Viso, ofreciendo un entorno de lujo y una alta calidad de vida. Rodeada de colegios y embajadas, se trata de una zona excelente donde vivir en familia en un entorno seguro.Estaremos encantados de atenderle.DIZA Consultores InmobiliariosInmobiliaria de lujo en Madrid especializada en comprar, vender y alquilar pisos en las zonas premium de Madrid: Barrio de Salamanca, Almagro, Chamartín, Retiro, Pozuelo, Aravaca, Boadilla.Convertimos Sueños en Hogares.","El Viso, Madrid","Independientes","DIZA Consultores Inmobiliaria - Propiedades de lujo en Madrid ","DIZA Consultores Inmobiliaria - Propiedades de lujo en Madrid"
"https://www.idealista.com/inmueble/102515590/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Casa o chalet independiente en venta en Conde Orgaz-Piovera","102515590","3000000","6","5","746","GILMAR CONSULTING INMOBILIARIO Conde Orgaz-Campo de las Naciones, comercializa en pleno corazón del Parque Conde Orgaz este exclusivo chalet INDEPENDIENTE con una ubicación privilegiada, en una de las calles mas relevantes cercana al Liceo Francés. La vivienda se distribuye en dos únicas plantas y cuenta con un diseño moderno y contemporáneo que hace de la propiedad una vivienda completamente singular y especial. En la planta de acceso a la vivienda nos encontramos un amplio Hall de entrada, despacho/dormitorio, un gran salón dividido en 3 ambientes con chimenea, y grandes ventanales con acceso al jardín, a la piscina, etc. Cuenta con una amplia cocina con office y zona de servicio con respectivas zonas de baño y lavandería.Además dispone de un gran porche con zona cubierta y descubierta.En la planta superior, a la que accedemos por una majestuosa escalera, nos encontramos 4 dormitorios, el principal con baño en suite y un gran vestidor, otro con el baño incorporado y los otros dos dormitorios compartiendo un baño.En esta planta además podemos encontrar una gran terraza con acceso desde la habitación principal.En la planta inferior tenemos, un amplio garaje con capacidad para 4 coches y espacio para zona de servicio y ocio.La parcela cuenta en la actualidad con un amplio jardín y con una piscina.GILMAR CONSULTING INMOBILIARIO CONDE ORGAZ – CAMPO DE LAS NACIONES (Telf. ) la mejor opción para vender/comprar su vivienda.El Parque Conde Orgaz está situado al noroeste de Madrid siendo una de las zonas residenciales más exclusivas de la capital. Esta privilegiada zona está compuesta por chalets, rodeado de extensas zonas verdes y zonas deportivas. Su localización cercana al centro urbano y próxima a todos los servicios que alguien pueda demandar, convierte esta zona en una de las ubicaciones más deseadas por quienes quieren disfrutar de la tranquilidad y de un entorno exclusivo, sin renunciar a la inmediación a los servicios de una gran ciudad.Hay que destacar que en sus proximidades se pueden encontrar, centros comerciales (Corte Inglés, Arturo Soria Plaza, Plenilunio, etc.), parques (Juan Carlos I, Juan Pablo II, Quinta Molinos, El Capricho, etc.), club deportivos (Centro Deportivo los Prunos AQA, Club de Golf Olivar de la Hinojosa, etc.), colegios privados y públicos de prestigio nacional e internacional (Liceo Francés, San José del Parque -Maristas Colegio Bristol, Alameda de Osuna, Colegio GAUDEM, Montessori, Dallington School, Nursery School, Escuela Iraquí de Madrid, Instituto saudí de Madrid, Parque Conde de Orgaz, Ecole Maternelle Française Pomme D'api, Colegio Brains, etc.), parques empresariales con más de 200 empresas del sector tecnológico situados en diferentes zonas estratégicas (Julián Camarillo, Las Mercedes, Campo de las Naciones, IFEMA, Alameda de Osuna, Barajas, etc.), hospitales (Clínica Universitaria de Navarra, Hospital Ramón y Cajal, Hospital La Paz, etc.).Debemos recalcar que la comunicación es inmejorable, con salida directa a la M-11, M-30, M-40, M-50, A-2, a 5 minutos del centro de Madrid y del Aeropuerto Internacional Adolfo Suárez Madrid-Barajas. Otro factor importante para tener en cuenta es el transporte público, con la cercanía al metro línea 4 y líneas de autobús, 120, 122, y 153.Es sin duda, una oportunidad para vivir en la zona residencial urbana más lujosa por excelencia de Madrid.En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles de Madrid, con equipos especializados en cada zona para proporcionarles la mejor opción a su necesidad, con todas las excelencias y cuidando al máximo los detalles.","Hortaleza, Madrid","Independientes","dpto. comercial","gilmar conde orgaz-campo de las naciones"
"https://www.idealista.com/inmueble/102200705/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-10.htm","Piso en venta en Palacio","102200705","309000","1","1","45","Gilmar consulting inmobiliario presenta para sus clientes de la zona centro de la capital, una maravillosa oportunidad de adquirir un precioso apartamento exterior con acceso desde planta baja pero con altura de segundo que da a la calle Segovia. Presentamos para nuestros clientes de la zona centro de Madrid un espectacular apartamento reformado en la calle de la villa. Esta propiedad cuenta con una singularidad que lo hace verdaderamente especial: ¡se accede a él como planta baja, pero da a la calle con una altura de segunda planta!Disfruta de lo mejor de ambos mundos con este increíble apartamento. Al ingresar, sentirás la comodidad y facilidad de acceso que solo la planta baja puede ofrecer. Sin embargo, una vez dentro, te sorprenderás con las vistas panorámicas y la sensación de estar en un segundo piso.Imagina despertar cada mañana con una vista elevada de la calle, mientras disfrutas de la tranquilidad y privacidad que solo una posición más alta puede brindar. Este apartamento único te ofrece una experiencia de vida sin igual en el corazón de Madrid.Además, hemos llevado a cabo una exhaustiva reforma para asegurarnos de que cada rincón de este apartamento esté a la altura de tus expectativas modernas. Con acabados de alta calidad y detalles cuidadosamente seleccionados, este espacio se ha transformado en un hogar contemporáneo y acogedor.No pierdas la oportunidad de ser el dueño de esta joya inmobiliaria. Contáctanos ahora para más información y para agendar una visita. ¡Te garantizamos que te enamorarás de este apartamento que desafía lo convencional en la zona centro de Madrid!Piso en Palacio de 45 m2, 1 dormitorio, 1baño, exterior.","Centro, Madrid","Pisos","Gilmar Centro","Gilmar Centro"
"https://www.idealista.com/inmueble/102695563/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Piso en venta en Peñagrande","102695563","850000","3","4","238","Promora pone en venta este amplio piso de 3 dormitorios y 238 m² construidos (útiles 170 m²) en el barrio Peñagrande, ubicado en una excelente urbanización con todas las comodidades como zonas verdes ajardinadas, 3 piscinas (2 de niños y 1 de adultos), pista de tenis, parque infantil y portero físico 24h. La vivienda se distribuye en hall de entrada, luminoso salón-comedor, terraza de esquina con magníficas vistas hacia la ciudad, amplia cocina independiente con acceso a tendedero y a cuarto de servicio con aseo, tres dormitorios y dos cuartos de baño (uno de ellos en suite y con bañera). Dispone de armarios empotrados en los dormitorios y en la entrada. La terraza es de esquina y tiene acceso desde el salón y desde dos dormitorios.Paredes lisas, suelos de tarima, puertas de mansonia, carpintería de madera, calefacción central por radiadores (incluido en la comunidad). Aire acondicionado de cassette en la cocina y en el distribuidor de dormitorios.Su orientación es suroeste.El precio incluye plaza de garaje y trastero. Opción de segunda plaza de garaje.EL COMPRADOR NO TIENE QUE PAGAR LOS HONORARIOS.Arroyo del Fresno es un área residencial del municipio de Madrid que forma parte del barrio de Mirasierra, en el distrito de Fuencarral-El Pardo.Se sitúa entre las calles Valle de Pinares Llanos, Mirador de la Reina, Ventisquero de la Condesa y Arroyo del Monte.Limita con el campo de Golf de la Real Federación Española de Golf y la entrada de la M40 en la Calle Ventisquero de la Condesa. Dentro se ubica la estación de Metro de Pitis.","Fuencarral, Madrid","Pisos","Promora Las Tablas","Promora Las Tablas"
"https://www.idealista.com/inmueble/103636533/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Piso en venta en Goya","103636533","1250000","3","4","182","Estupendo y amplio piso exterior con balcónEngel & Völkers, tiene el gusto de presentarles esta magnífica propiedad en la renombrada calle Alcalá. Se trata de un gran piso de 182 metros cuadrados, en la sexta planta de un edificio de 1957, el cual se ha dividido en un pequeño estudio de 30 metros cuadrados con cocina y baño y el resto un apartamento con tres habitaciones y dos baños, cada uno de ellos con su propio acceso ya que cuenta con escalera principal y de servicio. Tiene también una agradable terraza de 5 metros cuadrados, con amplias y despejadas vistas pues el edificio hace esquina …la calefacción es central y el aire acondicionado por splits. La finca tiene salvadas las barreras arquitectónicas y portero físico.Se trata en definitiva de una oportunidad de hacer un piso a su medida en la mejor zona de Goya, cerca del Parque del Retiro y cerca también de la zona más comercial pero conservando la tranquilidad del un barrio familiar.El barrio de Salamanca es una de las zonas más relevantes de Madrid, tanto por la distribución regular de sus edificios y la arquitectura de los mismos, como por los vecinos que habitan en sus emblemáticas calles. En concreto, en el distrito Goya, encontramos edificios de altura media por lo que es una zona bastante poblada con viviendas de gran tamaño y señoriales. Esta zona posee una gran red de transporte público (metro, autobuses urbanos, paradas de taxi) y acceso muy cercano a la M30. En las distintas calles podemos encontrar una amplia gama de servicios: comercios, farmacias, colegios, escuelas infantiles, iglesias, buenos bares y restaurantes. Se encuentra muy cerca del WiZink Center, de la Real Casa de la Moneda, de la Plaza de Toros de las Ventas y del Parque del Retiro. Por otro lado, a pocos minutos andando encontramos la calle Goya en la que se ubican los mejores comercios de lujo. Hablamos de un barrio que ofrece absolutamente todo lo necesario para una máxima calidad de vida.","Barrio de Salamanca, Madrid","Pisos","Madrid MMC ","Engel & Völkers Madrid"
"https://www.idealista.com/inmueble/102823965/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Casa o chalet independiente en venta en Fuentelarreina","102823965","3000000","7","5","881","Referencia MIV01968 - De Salas Consultores Inmobiliarios les presenta en venta esta exclusiva propiedad en Fuentelarreina, con grandes espacios, todo tipo de detalles y una magnífica orientación. Se encuentra en un entorno exclusivo perteneciente a Puerta de Hierro, un chalet independiente de estilo clásico con 881 metros cuadrados construidos, sobre una parcela de 1.400 metros cuadrados, colindante al Monte del Pardo, y los campos de la Real Federación Española de golf.Construida en 2 alturas más una planta semisótano, destaca por su calidad de construcción, por su inmejorable distribución y por disponer de amplias estancias con techos altos y mucha luminosidad. Exterior con porche, jardín y piscina.En la planta baja, accedemos a un gran hall de entrada completamente abierto al salón, que se distribuye en 3 ambientes diferenciados entre zonas de descanso y zona comedor, con chimenea, grandes ventanales y acceso directo al porche y al jardín. En la misma planta se dispone de un bonito despacho con biblioteca, aseo de cortesía, cocina y zona de servicio.En la primera planta, una amplia zona de estar con chimenea da distribución a los 4 dormitorios, todos ellos con baños completos tipo suite y amplios armarios.El dormitorio principal destaca por sus grandes dimensiones, con 2 baños completos independientes, grandes armarios, con una cálida chimenea y con acceso directo a una zona abuhardillada y con una magnifica terraza, con vistas al monte de pardo y a los campos de golf de la Real Federación Española.En la planta semisótano, dispone de un garaje de 56 metros cuadrados con capacidad para varios vehículos y puerta motorizada, una amplia habitación multiusos, baño completo y trastero.El sistema de calefacción y agua caliente es mediante caldera de gas natural. Dispone de aire acondicionado por splits en salón y habitación.","Fuencarral, Madrid","Independientes","De Salas Mirasierra","De Salas Mirasierra - Puerta de Hierro"
"https://www.idealista.com/inmueble/94844238/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Piso en venta en calle de Aracne","94844238","262500","1","1","63","Piso exterior con piscina durante todo el añoEngel & Völkers presenta esta luminosa y tranquila vivienda en el bario de Rejas, con excelente ubicación a pocos metros de un Centro Comercial. Ubicada en una bonita urbanización con piscina durante todo el año, durante los meses de invierno disponemos de una piscina climatizada y durante el verano de una piscina externa. La vivienda se sitúa en la tercera planta del edificio, muy luminosa en la zona social y una de las habitaciones gracias a su orientación. El piso cuenta con una superficie aproximada de 63 m² construidos, se distribuye en un cómodo salón exterior, cocina diferenciada, un dormitorio y un baño - ideal para parejas jóvenes o solteros. En definitiva, una tranquila vivienda exterior con una relación calidad precio excelente hacen de este inmueble un atractivo producto para convertirse en su hogar o en una rentable inversión-actualmente alquilada (hasta Oct2021) con una rentabilidad de 3-4 %.Un posible inversor lo podría seguir alquilando sin tener que entrar en más gastos al estar amueblado, pintado y reformado recientemente…. una verdadera oportunidad, no la dejes escapar!Vivienda ubicada en el barrio de Rejas, en el distrito de San Blas-Canillejas. La zona cuenta con un amplia oferta de ocio, gastronomía, y comercios como el Centro Comercial Plenilunio, Leroy Merlin, Media Markt entre otros y a escasos metros de la vivienda. El barrio de Rejas está comunicado por transporte público, tanto con los autobuses urbanos como interurbanos, asi como rodeado de las carreteras A2, M40, M21, con fácil y rápido acceso a Centro de Madrid.","Rejas, Madrid","Pisos","Madrid MMC - Conde de Orgaz ","Engel & Völkers Madrid"
"https://www.idealista.com/inmueble/97801997/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Casa o chalet independiente en venta en Fuentelarreina","97801997","2500000","7","8","862","¡Bienvenido a Fuentelarreina! Esta espléndida mansión de 862 m² en una parcela de 1.352 m² está situada en la mejor zona de Fuentelarreina. La propiedad se distribuye en 4 plantas con ascensor y cuenta con 8 habitaciones, 5 baños y 2 aseos. Disfruta de la piscina, la fuente y la barbacoa en el jardín perimetral. Además, cuenta con un garaje para 4 coches.Al entrar, serás recibido por un amplísimo hall con la escalera noble de madera y un ascensor forrado de espejo. También dispone de un aseo y un gran armario para abrigos. Unas puertas correderas te llevarán al gran salón en dos ambientes que dispone de boiserie con chimenea y conecta con un comedor con puerta a cocina y también al hall. Además, dispone de una gran sala de estar o despacho con salida a una terraza.En la primera planta, encontrarás la suite principal con balcón-terraza y con salón y, por supuesto, su propio baño con un gran jacuzzi. También hay una habitación doble, un baño con ducha, otra habitación doble, una habitación con un baño adaptado para grúa, una habitación y una habitación con doble ventana y armario de espejo grande.En la segunda planta, encontrarás una sala abuhardillada con estantes de pladur, un aseo y un salón con chimenea también con estantes de pladur y salida a una pequeña terraza.En el sótano, encontrarás múltiples espacios, como dos habitaciones, un cuarto de lavado y un trastero con puerta de cristal, un baño con ducha y dos habitaciones de servicio cercanas a la puerta de servicio. También hay un leñero, una habitación taller y la puerta de entrada al garaje para 4 coches. Además, dispone de una habitación acristalada y un cuarto de maquinaria, así como una habitación de armarios para cambios de ropa.Además de un consolidado jardín perimetral, la propiedad cuenta con una preciosa fuente de piedra en cascada y zona de barbacoa. ¡No pierdas la oportunidad de vivir en una de las zonas más exclusivas de Madrid!.Fuentelarreina es un barrio perteneciente al distrito de Fuencarral - El Pardo de Madrid. Limita al norte con el campo de la Real Federación Española de Golf y la M-40, al este con las calles Arroyo del Monte, Gabriela Mistral, Gavilanes, Gascones y Cantalejo, al sur con la M-30 y al oeste con la carretera de El Pardo (M-605) y la tapia del Monte de El Pardo. Es una zona residencial tranquila y exclusiva, con muchas propiedades de lujo y amplias zonas verdes. Si está interesado en comprar una propiedad, no lo dude y consultes con nuestro agente inmobiliario para obtener más información sobre las propiedades disponibles en la zona.","Fuencarral, Madrid","Independientes","De Salas Mirasierra","De Salas Mirasierra - Puerta de Hierro"
"https://www.idealista.com/inmueble/102974045/","https://www.idealista.com/venta-viviendas/madrid-madrid/pagina-16.htm","Piso en venta en Peñagrande","102974045","1300000","4","4","247","Gilmar Mirasierra & Puerta de Hierro presenta este fantástico piso ubicado en una urbanización privada con vigilancia las veinticuatro horas, gran piscina, pista de tenis y grandes praderas con vegetación consolidada. Próximo a colegios, zonas comerciales y de ocio.Presentamos un piso totalmente reformado, con tres dormitorios mas uno de servicio, dos baños completos, mas uno de servicio, un aseo de cortesía, despacho abierto al salón, salón comedor, terraza, cocina con office, zona de servicio y entrada de servicio. Toda la vivienda es exterior y recibe gran cantidad de luz natural. Techos altos. Además tiene un gran trastero de cuarenta metros con luz natural en la planta bajo cubierta en otro edifico de la urbanización, con gran altura de techo.Se accede a un amplio recibidor con armario gabanero que da paso a mano izquierda a la cocina con office, cuarto de servicio con baño en suite, zona de lavado y salida independiente, a mano derecha encontramos el gran salón comedor que esta unido con el despacho, con grandes ventanales y chimenea, tiene salida al pasillo distribuidor que conduce a los dormitorios, al igual que el recibidor, donde se encuentra ubicado el aseo de cortesía y gran cantidad de armarios. Dos dormitorios dobles con armarios empotrados que comparten un baño con ducha y bañera de muy buen tamaño y gran dormitorio principal con baño en suite con ducha, bañera y ventana de muy buen tamaño.Toda la vivienda goza de gran cantidad de luz natural, al ser totalmente exterior. Dos plazas de garaje electrificadas, incluidas en el precio.Situación estratégica en una calle muy tranquila pero a un paso de la avenida del Cardenal Herrera Oria.Excelentes comunicaciones bien hacia el exterior de Madrid por carretera, como para la movilidad interna vía Metro o Bus con paradas casi en la puerta.En Gilmar trabajamos para ofrecer a nuestros clientes los mejores inmuebles desde 1984. Cubrimos todas las necesidades inmobiliarias: viviendas, oficinas, locales comerciales, solares, fincas rústicas, terrenos para construir.. .Disponemos de más de 30 equipos especializados en distintas zonas al servicio de más de 90.000 clientes nacionales e internacionales, que cuentan con asesoramiento necesario para garantizar su seguridad, eficacia jurídica y la mejor rentabilidad financiero-fiscal.Visita nuestra web y encontraras 4.000 oportunidades más.Gilmar dispone de excelentes oportunidades de inversión en rentabilidad. Consúltanos.","Fuencarral, Madrid","Pisos","dpto. comercial","Gilmar Mirasierra - Puerta de Hierro"
